run,draft_model_name,max_budget,gen_rate,speed,draft_iters,iters,input_0,input_1,mem_use,min_CLP,min_log_prob,new_tokens,prompt_len,t0,t1,tft,tree_h,tree_size,tree_w
314,Qwen/Qwen2.5-1.5B,256,6.5,2.01,18.2,6,835,257,45.36,-6.55,,39,665,2.3417,0.89,4.2403,16.8,256,59
314,Qwen/Qwen2.5-1.5B,512,4.2,1.33,11.0,6,1173,513,46.85,-10.38,,25,665,1.6717,1.4517,4.0663,8.5,512,223
314,Qwen/Qwen2.5-1.5B,1024,9.0,1.23,27.5,2,3752,1025,49.9,-7.62,,18,665,4.89,2.4,8.3915,19.5,1024,129
314,Qwen/Qwen2.5-1.5B,2048,8.0,0.62,32.0,4,7831,2049,55.96,-9.34,,32,665,7.0325,5.9225,14.5041,11.2,2048,389
314,Qwen/Qwen2.5-3B,16,6.3,4.11,9.0,6,48,17,47.32,-2.63,,38,665,1.24,0.2983,4.0693,8.0,16,3
314,Qwen/Qwen2.5-3B,32,9.2,5.01,11.2,4,99,33,47.42,-3.61,,37,665,1.5325,0.3125,4.3773,10.2,32,6
314,Qwen/Qwen2.5-3B,64,10.7,4.22,14.0,3,227,65,47.6,-4.48,,32,665,2.1867,0.34,4.6177,13.0,64,10
314,Qwen/Qwen2.5-3B,128,20.0,5.58,19.5,2,213,129,47.98,-5.99,,40,665,2.92,0.665,5.4263,19.0,128,42
314,Qwen/Qwen2.5-3B,256,11.5,2.24,17.5,2,918,257,48.74,-6.23,,23,665,4.245,0.895,6.6984,15.5,256,35
314,Qwen/Qwen2.5-3B,512,8.0,0.99,23.8,5,2037,513,50.24,-6.5,,40,665,6.65,1.446,5.6065,20.4,512,58
314,Qwen/Qwen2.5-3B,1024,8.8,0.74,29.0,4,4069,1025,53.29,-7.31,,35,665,9.54,2.335,13.2307,20.0,1024,127
315,Qwen/Qwen2.5-0.5B,16,3.3,4.41,6.2,10,38,17,35.22,-3.57,,33,383,0.425,0.323,1.3884,5.2,16,6
315,Qwen/Qwen2.5-0.5B,32,5.3,6.24,7.8,6,77,33,35.32,-4.24,,32,383,0.5383,0.315,1.6918,6.8,32,10
315,Qwen/Qwen2.5-0.5B,64,6.0,5.51,10.0,6,153,65,35.51,-4.83,,36,383,0.6983,0.39,1.9736,9.0,64,16
315,Qwen/Qwen2.5-0.5B,128,4.9,3.66,9.3,7,298,129,35.88,-5.59,,34,383,0.6743,0.6543,2.2171,8.3,128,34
315,Qwen/Qwen2.5-0.5B,256,6.8,3.77,12.0,5,754,257,36.65,-6.39,,34,383,0.926,0.88,2.6405,10.6,256,61
315,Qwen/Qwen2.5-0.5B,512,5.8,2.38,12.5,6,1292,513,38.15,-7.63,,35,383,1.0183,1.435,2.484,9.3,512,174
315,Qwen/Qwen2.5-0.5B,1024,10.8,2.47,21.8,4,3458,1025,41.15,-7.63,,43,383,1.8925,2.4675,5.2418,14.0,1024,166
315,Qwen/Qwen2.5-0.5B,2048,8.0,0.89,32.0,5,6482,2049,47.19,-8.46,,40,383,3.084,5.918,8.5265,12.4,2048,391
315,Qwen/Qwen2.5-1.5B,16,5.5,5.88,7.8,6,38,17,42.27,-3.15,,33,383,0.645,0.29,2.2139,6.8,16,5
315,Qwen/Qwen2.5-1.5B,32,5.3,4.99,8.7,7,93,33,42.36,-3.84,,37,383,0.7529,0.3086,2.3616,7.7,32,8
315,Qwen/Qwen2.5-1.5B,64,7.2,5.5,10.8,5,180,65,42.55,-4.64,,36,383,0.978,0.33,2.8425,9.8,64,14
315,Qwen/Qwen2.5-1.5B,128,5.7,3.27,9.7,6,284,129,42.93,-5.44,,34,383,1.0917,0.645,3.6387,8.7,128,31
315,Qwen/Qwen2.5-1.5B,256,5.5,1.82,15.7,6,889,257,43.72,-6.18,,33,383,2.1383,0.8817,4.8124,14.2,256,53
315,Qwen/Qwen2.5-1.5B,512,5.4,1.67,12.7,7,1195,513,45.19,-9.75,,38,383,1.81,1.4329,3.266,10.3,512,217
315,Qwen/Qwen2.5-1.5B,1024,10.7,1.48,25.7,3,4214,1025,48.23,-7.56,,32,383,4.8233,2.3733,8.2651,16.3,1024,153
315,Qwen/Qwen2.5-1.5B,2048,7.4,0.56,32.0,5,7841,2049,54.29,-8.41,,37,383,7.056,6.154,12.6875,10.8,2048,372
315,Qwen/Qwen2.5-3B,16,6.6,4.66,8.0,5,45,17,45.65,-2.83,,33,383,1.12,0.298,2.9459,7.0,16,4
315,Qwen/Qwen2.5-3B,32,5.7,3.19,10.7,6,104,33,45.74,-3.75,,34,383,1.47,0.305,3.5693,9.7,32,7
315,Qwen/Qwen2.5-3B,64,6.0,3.2,9.7,6,186,65,45.93,-4.64,,36,383,1.5433,0.335,3.7987,8.7,64,14
315,Qwen/Qwen2.5-3B,128,7.8,2.51,12.0,5,342,129,46.31,-5.15,,39,383,2.454,0.652,4.491,11.0,128,23
315,Qwen/Qwen2.5-3B,256,9.5,2.09,14.5,4,840,257,47.07,-6.01,,38,383,3.6675,0.89,6.1551,13.5,256,41
315,Qwen/Qwen2.5-3B,512,6.0,1.41,9.5,6,1163,513,48.56,-8.64,,36,383,2.8333,1.43,4.6322,7.0,512,237
315,Qwen/Qwen2.5-3B,1024,13.3,1.1,29.3,3,4467,1025,51.62,-7.3,,40,383,9.8467,2.3233,13.7483,20.0,1024,128
316,Qwen/Qwen2.5-0.5B,16,3.1,4.37,5.5,11,35,17,34.26,-3.64,,34,218,0.3809,0.3245,1.0548,4.5,16,6
316,Qwen/Qwen2.5-0.5B,32,5.1,6.19,7.4,7,88,33,34.35,-4.38,,36,218,0.5157,0.3157,1.2206,6.4,32,11
316,Qwen/Qwen2.5-0.5B,64,4.9,5.11,8.0,7,148,65,34.54,-5.12,,34,218,0.5657,0.3857,1.4528,7.0,64,20
316,Qwen/Qwen2.5-0.5B,128,6.6,4.76,10.0,5,256,129,34.91,-5.67,,33,218,0.722,0.666,1.4625,9.0,128,33
316,Qwen/Qwen2.5-0.5B,256,4.9,2.93,10.3,7,567,257,35.66,-6.55,,34,218,0.78,0.8786,2.1893,9.0,256,68
316,Qwen/Qwen2.5-0.5B,512,4.5,2.03,10.1,8,1048,513,37.17,-8.89,,36,218,0.8037,1.42,2.0463,8.0,512,234
316,Qwen/Qwen2.5-0.5B,1024,4.0,0.94,21.0,1,3330,1025,40.18,-8.63,,4,218,1.81,2.46,4.7656,14.0,1024,280
316,Qwen/Qwen2.5-0.5B,2048,8.0,0.92,30.0,5,5680,2049,46.22,-8.74,,40,218,2.854,5.876,8.2052,11.6,2048,472
316,Qwen/Qwen2.5-1.5B,16,2.7,3.81,4.8,12,29,17,41.3,-3.76,,32,218,0.4167,0.2833,1.1947,3.8,16,7
316,Qwen/Qwen2.5-1.5B,32,4.0,4.42,7.0,8,80,33,41.39,-4.34,,32,218,0.605,0.3,1.2421,6.0,32,11
316,Qwen/Qwen2.5-1.5B,64,4.4,3.38,11.4,8,121,65,41.58,-4.93,,35,218,0.9713,0.325,1.4566,10.5,64,17
316,Qwen/Qwen2.5-1.5B,128,3.2,2.13,8.0,11,188,129,41.96,-6.02,,35,218,0.8618,0.6355,1.8942,7.0,128,50
316,Qwen/Qwen2.5-1.5B,256,6.5,2.63,12.3,6,620,257,42.71,-6.45,,39,218,1.595,0.875,3.3453,11.2,256,57
316,Qwen/Qwen2.5-1.5B,512,4.0,1.77,5.1,8,865,513,44.23,-9.08,,32,218,0.8388,1.415,2.6693,3.1,512,290
316,Qwen/Qwen2.5-1.5B,1024,3.7,0.6,21.4,9,2964,1025,47.25,-8.09,,33,218,3.8078,2.3478,6.9835,13.9,1024,211
316,Qwen/Qwen2.5-1.5B,2048,6.0,0.49,28.5,6,6222,2049,53.31,-8.79,,36,218,6.21,6.0833,11.7444,9.8,2048,466
316,Qwen/Qwen2.5-3B,16,4.8,4.26,6.1,8,36,17,44.67,-3.55,,38,218,0.8325,0.285,1.8528,5.1,16,5
316,Qwen/Qwen2.5-3B,32,5.9,4.2,7.9,7,85,33,44.77,-4.39,,41,218,1.0986,0.2943,2.011,6.9,32,9
316,Qwen/Qwen2.5-3B,64,5.3,3.2,9.0,6,128,65,44.96,-4.94,,32,218,1.3383,0.3267,2.2857,8.0,64,19
316,Qwen/Qwen2.5-3B,128,7.6,2.75,9.6,5,324,129,45.33,-5.66,,38,218,2.122,0.64,3.2522,8.6,128,31
316,Qwen/Qwen2.5-3B,256,4.5,1.45,8.8,4,501,257,46.09,-6.56,,18,218,2.22,0.88,5.2448,7.8,256,70
316,Qwen/Qwen2.5-3B,512,6.1,1.69,7.4,8,1116,513,47.59,-8.78,,49,218,2.2062,1.4187,3.772,5.4,512,278
316,Qwen/Qwen2.5-3B,1024,8.6,0.91,23.2,5,3292,1025,50.64,-7.93,,43,218,7.184,2.306,10.4392,15.8,1024,206
317,Qwen/Qwen2.5-0.5B,16,6.4,7.69,7.8,5,42,17,36.07,-3.18,,32,521,0.522,0.306,2.1449,6.8,16,3
317,Qwen/Qwen2.5-0.5B,32,8.5,8.35,10.2,4,97,33,36.16,-3.83,,34,521,0.695,0.3225,2.2144,9.2,32,6
317,Qwen/Qwen2.5-0.5B,64,5.7,4.94,11.2,6,174,65,36.34,-4.73,,34,521,0.7733,0.375,2.4099,10.2,64,13
317,Qwen/Qwen2.5-0.5B,128,7.0,4.95,10.6,5,312,129,36.7,-5.46,,35,521,0.762,0.654,2.6706,9.6,128,26
317,Qwen/Qwen2.5-0.5B,256,7.2,3.93,12.4,5,746,257,37.47,-6.26,,36,521,0.948,0.886,3.4081,11.0,256,52
317,Qwen/Qwen2.5-0.5B,512,4.9,2.27,8.6,7,1110,513,38.94,-9.79,,34,521,0.7014,1.44,2.5564,6.1,512,247
317,Qwen/Qwen2.5-0.5B,1024,10.2,2.26,24.2,4,3956,1025,41.98,-8.61,,41,521,2.075,2.47,6.3324,16.0,1024,230
317,Qwen/Qwen2.5-0.5B,2048,10.2,1.17,32.0,4,8339,2049,48.0,-8.6,,41,521,3.0575,5.675,9.7162,10.0,2048,365
317,Qwen/Qwen2.5-1.5B,16,6.8,7.12,8.0,5,43,17,43.13,-2.96,,34,521,0.666,0.286,2.4541,7.0,16,4
317,Qwen/Qwen2.5-1.5B,32,8.2,7.19,10.0,4,95,33,43.22,-3.79,,33,521,0.84,0.305,2.6835,9.0,32,8
317,Qwen/Qwen2.5-1.5B,64,7.4,6.01,10.0,5,165,65,43.41,-4.59,,37,521,0.906,0.324,3.1134,9.0,64,14
317,Qwen/Qwen2.5-1.5B,128,9.0,4.16,13.5,4,382,129,43.77,-5.29,,36,521,1.5225,0.6475,3.5917,12.5,128,22
317,Qwen/Qwen2.5-1.5B,256,10.0,3.31,15.0,4,850,257,44.52,-5.96,,40,521,2.1375,0.8825,4.438,14.0,256,36
317,Qwen/Qwen2.5-1.5B,512,5.8,1.95,9.3,6,1308,513,46.0,-11.02,,35,521,1.5533,1.4383,3.5034,7.0,512,226
317,Qwen/Qwen2.5-1.5B,1024,11.0,1.36,31.2,4,4443,1025,49.05,-7.32,,44,521,5.7,2.365,8.3119,22.0,1024,131
317,Qwen/Qwen2.5-1.5B,2048,8.8,0.68,32.0,4,9313,2049,55.1,-9.17,,35,521,7.08,5.785,14.2858,9.0,2048,543
317,Qwen/Qwen2.5-3B,16,7.6,5.27,8.4,5,49,17,46.47,-2.71,,38,521,1.148,0.296,3.8035,7.4,16,4
317,Qwen/Qwen2.5-3B,32,7.0,4.25,9.6,5,104,33,46.56,-3.71,,35,521,1.336,0.308,4.4353,8.6,32,7
317,Qwen/Qwen2.5-3B,64,8.2,3.76,11.8,4,210,65,46.75,-4.54,,33,521,1.865,0.3275,5.0231,10.8,64,12
317,Qwen/Qwen2.5-3B,128,8.2,2.75,10.8,4,373,129,47.13,-5.24,,33,521,2.3525,0.65,6.0105,9.8,128,26
317,Qwen/Qwen2.5-3B,256,14.0,2.71,16.3,3,1024,257,47.89,-5.87,,42,521,4.27,0.89,8.111,15.3,256,31
317,Qwen/Qwen2.5-3B,512,4.9,1.2,8.4,7,1215,513,49.38,-10.1,,34,521,2.5986,1.44,4.891,6.1,512,240
317,Qwen/Qwen2.5-3B,1024,15.7,1.27,30.3,3,4769,1025,52.44,-7.1,,47,521,10.0533,2.32,16.3021,21.3,1024,125
318,Qwen/Qwen2.5-0.5B,16,8.5,9.08,9.2,4,38,17,33.88,-3.93,,34,154,0.6225,0.3125,0.849,8.2,16,4
318,Qwen/Qwen2.5-0.5B,32,6.2,6.18,9.8,6,93,33,33.97,-3.92,,37,154,0.6717,0.3267,0.9266,8.8,32,8
318,Qwen/Qwen2.5-0.5B,64,8.2,6.84,11.2,4,154,65,34.16,-4.78,,33,154,0.79,0.4175,0.9626,10.2,64,13
318,Qwen/Qwen2.5-0.5B,128,7.6,4.89,12.4,5,345,129,34.54,-5.48,,38,154,0.89,0.664,1.3341,11.4,128,26
318,Qwen/Qwen2.5-0.5B,256,20.0,6.42,31.5,2,661,257,35.29,-6.91,,40,154,2.2,0.915,2.0214,31.0,256,59
318,Qwen/Qwen2.5-0.5B,512,6.2,2.97,8.0,6,1021,513,36.79,-10.09,,37,154,0.6633,1.4133,1.9644,5.8,512,268
318,Qwen/Qwen2.5-0.5B,1024,21.0,4.11,32.0,2,4003,1025,39.8,-9.75,,42,154,2.675,2.43,4.5148,23.0,1024,186
318,Qwen/Qwen2.5-0.5B,2048,10.0,1.12,32.0,4,6844,2049,45.85,-8.89,,40,154,3.075,5.8675,7.9773,11.2,2048,403
318,Qwen/Qwen2.5-1.5B,16,12.0,8.86,13.3,3,53,17,40.92,-1.85,,36,154,1.0733,0.28,1.1438,12.3,16,2
318,Qwen/Qwen2.5-1.5B,32,7.0,5.24,12.6,5,103,33,41.01,-3.69,,35,154,1.04,0.298,1.1914,11.6,32,6
318,Qwen/Qwen2.5-1.5B,64,8.2,5.48,12.8,5,214,65,41.2,-4.79,,41,154,1.172,0.324,1.3316,11.8,64,14
318,Qwen/Qwen2.5-1.5B,128,6.2,3.17,12.0,6,330,129,41.58,-5.25,,37,154,1.3117,0.635,1.9505,11.0,128,24
318,Qwen/Qwen2.5-1.5B,256,33.0,7.74,32.0,1,807,257,42.34,-8.42,,33,154,3.38,0.88,2.5927,32.0,256,22
318,Qwen/Qwen2.5-1.5B,512,6.5,1.78,14.8,6,1452,513,43.86,-8.4,,39,154,2.2433,1.4133,2.5456,12.3,512,196
318,Qwen/Qwen2.5-1.5B,1024,26.0,3.12,32.0,2,4013,1025,46.88,-10.83,,52,154,5.995,2.35,6.4962,25.0,1024,65
318,Qwen/Qwen2.5-1.5B,2048,10.7,0.81,32.0,3,8070,2049,52.93,-8.87,,32,154,7.1767,6.07,12.0065,9.7,2048,396
318,Qwen/Qwen2.5-3B,16,16.5,6.85,16.5,2,68,17,44.29,-2.69,,33,154,2.125,0.285,1.5435,15.5,16,1
318,Qwen/Qwen2.5-3B,32,8.5,4.15,13.0,4,110,33,44.39,-3.63,,34,154,1.755,0.2925,1.6307,12.0,32,6
318,Qwen/Qwen2.5-3B,64,6.4,2.83,13.4,5,168,65,44.58,-4.54,,32,154,1.94,0.32,2.2805,12.4,64,12
318,Qwen/Qwen2.5-3B,128,10.0,2.85,14.5,4,406,129,44.96,-5.34,,40,154,2.8725,0.64,3.5342,13.5,128,20
318,Qwen/Qwen2.5-3B,256,33.0,5.15,32.0,1,761,257,45.71,-8.39,,33,154,5.53,0.87,5.2027,32.0,256,24
318,Qwen/Qwen2.5-3B,512,10.7,1.52,19.3,3,1740,513,47.21,-7.74,,32,154,5.6,1.41,3.4788,17.0,512,138
318,Qwen/Qwen2.5-3B,1024,26.0,1.92,32.0,2,4355,1025,50.27,-13.09,,52,154,11.215,2.3,11.5712,25.0,1024,80
319,Qwen/Qwen2.5-0.5B,16,3.4,3.86,8.4,9,38,17,34.5,-3.6,,31,260,0.57,0.3211,1.249,7.4,16,4
319,Qwen/Qwen2.5-0.5B,32,4.1,4.23,9.5,8,72,33,34.6,-4.27,,33,260,0.6475,0.33,1.4084,8.5,32,9
319,Qwen/Qwen2.5-0.5B,64,5.0,4.13,11.9,7,143,65,34.78,-5.08,,35,260,0.82,0.3914,1.4521,10.9,64,16
319,Qwen/Qwen2.5-0.5B,128,5.7,3.35,14.2,6,277,129,35.16,-5.71,,34,260,1.0017,0.6917,2.43,13.2,128,29
319,Qwen/Qwen2.5-0.5B,256,4.1,2.27,12.9,7,531,257,35.95,-6.69,,29,260,0.9371,0.8829,3.2906,11.7,256,77
319,Qwen/Qwen2.5-0.5B,512,3.9,2.04,5.7,9,864,513,37.43,-8.73,,35,260,0.4833,1.4178,2.2888,3.6,512,276
319,Qwen/Qwen2.5-0.5B,1024,5.3,1.12,28.0,3,3455,1025,40.43,-8.03,,16,260,2.32,2.45,5.4523,20.0,1024,162
319,Qwen/Qwen2.5-0.5B,2048,8.0,0.9,31.0,5,5697,2049,46.47,-8.86,,40,260,2.946,5.894,8.4705,12.4,2048,405
319,Qwen/Qwen2.5-1.5B,16,4.0,3.61,9.9,9,44,17,41.54,-3.34,,36,260,0.8222,0.2844,1.6024,8.9,16,4
319,Qwen/Qwen2.5-1.5B,32,2.9,2.53,10.0,7,79,33,41.64,-4.32,,20,260,0.83,0.3,1.7865,9.0,32,8
319,Qwen/Qwen2.5-1.5B,64,4.2,2.62,15.0,8,154,65,41.83,-5.11,,34,260,1.2875,0.335,2.03,14.0,64,14
319,Qwen/Qwen2.5-1.5B,128,8.6,3.38,20.6,5,315,129,42.21,-5.58,,43,260,1.91,0.638,2.6225,19.6,128,23
319,Qwen/Qwen2.5-1.5B,256,4.5,1.59,16.5,4,636,257,43.0,-6.46,,18,260,1.955,0.8725,3.5244,15.5,256,58
319,Qwen/Qwen2.5-1.5B,512,3.9,1.43,9.4,9,946,513,44.47,-8.51,,35,260,1.2933,1.4189,2.9858,7.2,512,251
319,Qwen/Qwen2.5-1.5B,1024,6.0,0.9,27.3,6,3190,1025,47.5,-7.88,,36,260,4.295,2.3617,8.4458,20.5,1024,197
319,Qwen/Qwen2.5-1.5B,2048,8.4,0.64,32.0,5,6476,2049,53.55,-8.65,,42,260,7.062,6.108,12.7711,12.0,2048,351
319,Qwen/Qwen2.5-3B,16,5.0,3.69,7.9,7,39,17,44.92,-3.31,,35,260,1.0629,0.2871,2.4277,6.9,16,4
319,Qwen/Qwen2.5-3B,32,3.7,2.61,8.1,9,78,33,45.01,-4.08,,33,260,1.1056,0.3011,2.6147,7.1,32,8
319,Qwen/Qwen2.5-3B,64,4.9,2.62,10.9,7,140,65,45.2,-4.95,,34,260,1.5271,0.3314,3.1654,9.9,64,16
319,Qwen/Qwen2.5-3B,128,6.7,2.04,13.0,3,336,129,45.58,-5.66,,20,260,2.62,0.65,4.1928,12.0,128,30
319,Qwen/Qwen2.5-3B,256,7.6,1.98,12.0,5,621,257,46.34,-6.24,,38,260,2.952,0.878,5.363,11.0,256,53
319,Qwen/Qwen2.5-3B,512,5.2,1.45,7.5,8,1006,513,47.84,-8.29,,42,260,2.205,1.4175,3.678,5.2,512,254
319,Qwen/Qwen2.5-3B,1024,8.0,0.89,21.2,4,3196,1025,50.89,-8.16,,32,260,6.6225,2.32,12.6028,14.5,1024,283
320,Qwen/Qwen2.5-0.5B,16,3.0,4.44,5.3,12,30,17,33.97,-4.04,,36,170,0.3658,0.31,1.5397,4.3,16,7
320,Qwen/Qwen2.5-0.5B,32,4.9,3.75,13.4,7,84,33,34.07,-4.64,,34,170,0.92,0.3771,1.8824,12.4,32,8
320,Qwen/Qwen2.5-0.5B,64,9.3,6.2,15.5,6,134,65,34.26,-5.13,,56,170,1.075,0.43,1.9958,14.5,64,15
320,Qwen/Qwen2.5-0.5B,128,9.0,6.19,11.0,6,249,129,34.63,-6.15,,54,170,0.7867,0.6683,2.4521,10.2,128,44
320,Qwen/Qwen2.5-0.5B,256,4.6,2.64,11.4,7,524,257,35.38,-6.88,,32,170,0.8457,0.8814,2.6464,10.1,256,79
320,Qwen/Qwen2.5-0.5B,512,4.6,2.3,6.9,7,911,513,36.89,-8.54,,32,170,0.5771,1.41,1.9745,4.7,512,242
320,Qwen/Qwen2.5-0.5B,1024,6.4,1.61,17.6,5,2610,1025,39.9,-8.21,,32,170,1.534,2.442,4.786,10.6,1024,295
320,Qwen/Qwen2.5-0.5B,2048,6.8,0.77,32.0,5,5583,2049,45.94,-9.33,,34,170,3.0,5.872,8.0361,12.6,2048,468
320,Qwen/Qwen2.5-1.5B,16,3.0,4.06,5.3,12,33,17,41.01,-3.82,,36,170,0.4608,0.2767,1.6954,4.3,16,7
320,Qwen/Qwen2.5-1.5B,32,3.3,3.75,6.8,11,68,33,41.11,-4.57,,36,170,0.5782,0.2955,2.0924,5.8,32,12
320,Qwen/Qwen2.5-1.5B,64,8.8,5.88,13.7,6,131,65,41.3,-5.17,,53,170,1.1733,0.33,2.2741,12.8,64,20
320,Qwen/Qwen2.5-1.5B,128,7.9,3.75,15.6,8,242,129,41.67,-6.01,,63,170,1.4675,0.6337,3.0372,14.9,128,42
320,Qwen/Qwen2.5-1.5B,256,3.6,1.62,9.6,9,546,257,42.43,-6.88,,32,170,1.3233,0.8767,3.439,8.1,256,77
320,Qwen/Qwen2.5-1.5B,512,10.0,2.65,16.7,6,1369,513,43.95,-9.0,,60,170,2.355,1.4133,2.5462,14.2,512,175
320,Qwen/Qwen2.5-1.5B,1024,13.0,1.93,26.5,4,3350,1025,46.97,-8.22,,52,170,4.3875,2.3475,6.7101,19.0,1024,198
320,Qwen/Qwen2.5-1.5B,2048,4.0,0.32,30.6,5,4944,2049,53.03,-9.1,,20,170,6.414,6.092,11.5444,13.0,2048,489
320,Qwen/Qwen2.5-3B,16,3.4,3.51,5.0,10,29,17,44.39,-3.77,,34,170,0.686,0.282,1.5854,4.0,16,7
320,Qwen/Qwen2.5-3B,32,5.3,4.02,7.6,7,71,33,44.48,-4.64,,37,170,1.0171,0.2971,2.0364,6.6,32,12
320,Qwen/Qwen2.5-3B,64,4.7,2.84,8.9,7,137,65,44.67,-5.55,,33,170,1.3357,0.3257,2.8846,7.9,64,17
320,Qwen/Qwen2.5-3B,128,4.7,1.79,10.6,7,262,129,45.05,-5.93,,33,170,1.9943,0.6443,4.2271,9.6,128,34
320,Qwen/Qwen2.5-3B,256,5.0,1.31,14.0,4,538,257,45.81,-6.92,,20,170,2.95,0.875,5.0732,12.8,256,75
320,Qwen/Qwen2.5-3B,512,5.7,1.4,9.5,6,1085,513,47.31,-8.67,,34,170,2.64,1.4133,3.4997,7.2,512,254
320,Qwen/Qwen2.5-3B,1024,5.5,0.65,20.3,6,2567,1025,50.36,-8.18,,33,170,6.1517,2.3,9.5193,13.0,1024,260
321,Qwen/Qwen2.5-0.5B,16,6.4,6.47,9.8,5,46,17,33.99,-2.92,,32,173,0.666,0.324,0.8039,8.8,16,3
321,Qwen/Qwen2.5-0.5B,32,8.0,7.56,9.8,5,92,33,34.08,-3.8,,40,173,0.676,0.38,0.8422,8.8,32,6
321,Qwen/Qwen2.5-0.5B,64,7.6,5.6,13.6,5,177,65,34.27,-4.65,,38,173,0.954,0.402,0.9251,12.6,64,11
321,Qwen/Qwen2.5-0.5B,128,9.8,5.26,16.2,4,479,129,34.65,-5.43,,39,173,1.1825,0.67,1.4117,15.2,128,20
321,Qwen/Qwen2.5-0.5B,256,20.5,6.84,29.0,2,874,257,35.4,-7.27,,41,173,2.08,0.92,1.9778,28.5,256,47
321,Qwen/Qwen2.5-0.5B,512,5.5,2.73,7.3,6,883,513,36.9,-8.85,,33,173,0.6017,1.4167,1.9882,5.2,512,268
321,Qwen/Qwen2.5-0.5B,1024,25.5,5.03,32.0,2,3961,1025,39.91,-9.76,,51,173,2.635,2.435,4.7695,25.0,1024,179
321,Qwen/Qwen2.5-0.5B,2048,7.6,0.88,29.0,5,7843,2049,45.96,-9.14,,38,173,2.81,5.868,8.194,8.6,2048,507
321,Qwen/Qwen2.5-1.5B,16,5.7,5.56,8.9,7,48,17,41.03,-2.82,,40,173,0.7443,0.2843,1.0974,7.9,16,3
321,Qwen/Qwen2.5-1.5B,32,5.7,4.74,10.7,6,95,33,41.12,-3.52,,34,173,0.9033,0.2933,1.2198,9.7,32,5
321,Qwen/Qwen2.5-1.5B,64,8.5,5.47,13.5,4,219,65,41.31,-4.59,,34,173,1.2275,0.33,1.7218,12.5,64,12
321,Qwen/Qwen2.5-1.5B,128,8.0,3.15,18.5,4,393,129,41.69,-5.45,,32,173,1.9025,0.6325,2.5976,17.5,128,24
321,Qwen/Qwen2.5-1.5B,256,33.0,8.48,32.0,1,645,257,42.45,-8.02,,33,173,3.02,0.87,3.7738,32.0,256,39
321,Qwen/Qwen2.5-1.5B,512,3.8,1.7,5.0,9,825,513,43.97,-8.79,,34,173,0.8011,1.4144,2.5478,3.1,512,272
321,Qwen/Qwen2.5-1.5B,1024,26.5,3.32,32.0,2,3671,1025,46.99,-10.65,,53,173,5.63,2.345,6.975,25.5,1024,103
321,Qwen/Qwen2.5-1.5B,2048,8.8,0.7,28.5,4,7485,2049,53.05,-10.58,,35,173,6.4175,6.0875,12.3393,8.0,2048,554
321,Qwen/Qwen2.5-3B,16,8.2,5.03,10.0,4,53,17,44.41,-2.74,,33,173,1.355,0.2875,1.9458,9.0,16,3
321,Qwen/Qwen2.5-3B,32,10.7,5.26,12.7,3,114,33,44.5,-3.49,,32,173,1.7367,0.29,2.1621,11.7,32,5
321,Qwen/Qwen2.5-3B,64,13.0,4.18,18.7,3,270,65,44.69,-3.96,,39,173,2.7833,0.33,2.4836,17.7,64,6
321,Qwen/Qwen2.5-3B,128,17.7,3.63,23.3,3,485,129,45.07,-4.8,,53,173,4.23,0.6433,4.2159,22.3,128,13
321,Qwen/Qwen2.5-3B,256,33.0,4.13,32.0,1,1188,257,45.82,-10.34,,33,173,7.12,0.87,6.5573,32.0,256,15
321,Qwen/Qwen2.5-3B,512,7.4,2.04,8.4,8,914,513,47.32,-9.64,,59,173,2.195,1.415,3.4895,6.4,512,262
321,Qwen/Qwen2.5-3B,1024,26.0,1.91,32.0,2,4419,1025,50.38,-13.04,,52,173,11.295,2.3,12.7842,25.0,1024,76
322,Qwen/Qwen2.5-0.5B,16,3.3,5.05,4.6,10,27,17,34.37,-4.03,,33,238,0.318,0.335,1.0233,3.6,16,8
322,Qwen/Qwen2.5-0.5B,32,4.0,5.39,6.0,8,67,33,34.47,-4.46,,32,238,0.4138,0.325,1.3837,5.0,32,12
322,Qwen/Qwen2.5-0.5B,64,5.5,5.81,8.0,6,135,65,34.65,-5.01,,33,238,0.5633,0.3833,1.4644,7.0,64,19
322,Qwen/Qwen2.5-0.5B,128,4.1,3.41,7.4,9,242,129,35.03,-5.92,,37,238,0.5511,0.6556,1.499,6.4,128,42
322,Qwen/Qwen2.5-0.5B,256,5.7,3.6,9.3,6,461,257,35.78,-6.68,,34,238,0.7033,0.8733,2.0011,8.3,256,82
322,Qwen/Qwen2.5-0.5B,512,3.6,1.8,6.7,9,901,513,37.29,-8.27,,32,238,0.5611,1.4178,2.0848,4.4,512,251
322,Qwen/Qwen2.5-0.5B,1024,6.2,1.57,17.0,6,2736,1025,40.3,-8.09,,37,238,1.4917,2.4417,4.3269,9.8,1024,258
322,Qwen/Qwen2.5-0.5B,2048,4.9,0.58,25.0,7,5286,2049,46.34,-9.07,,34,238,2.41,5.8914,8.3487,9.1,2048,602
322,Qwen/Qwen2.5-1.5B,16,3.6,4.89,5.3,10,33,17,41.41,-3.51,,36,238,0.455,0.282,1.3093,4.3,16,6
322,Qwen/Qwen2.5-1.5B,32,4.2,5.03,6.1,8,72,33,41.51,-4.41,,34,238,0.5487,0.2987,2.0458,5.1,32,11
